dataset,method,feature_index,feature,n_real,n_synthetic,real_mean,synthetic_mean,mean_difference,t_statistic,p_value,ks_statistic,p_below_0_05
HIV,CVAE,39,V4_Saliva_IgAspike,91,91,47.108007475570005,45.17361030997811,-1.9343971655918963,0.5761662120410905,0.5657252241690123,0.2527472527472527,False
HIV,CVAE,40,V4_Saliva_IgARBD,91,91,43.100691578545415,41.900613197913536,-1.200078380631879,0.3764002276013742,0.707248540325668,0.1978021978021978,False
HIV,CVAE,41,V5_Saliva_IgAspike,91,91,84.73729122602023,84.00301008958083,-0.7342811364394066,0.1062342011445193,0.915563726863393,0.2527472527472527,False
HIV,CVAE,42,V5_Saliva_IgARBD,91,91,83.34017392108728,85.2138788831103,1.8737049620230124,-0.2613564623058136,0.7942238480287303,0.3186813186813186,False
HIV,CVAE,43,V8_Saliva_IgAspike,91,91,51.38416520219583,49.58044236570924,-1.8037228364865925,0.4495439609991843,0.653940294897682,0.2087912087912088,False
HIV,CVAE,44,V8_Saliva_IgARBD,91,91,57.968210541285,52.80165728893909,-5.1665532523459134,0.8829449273732345,0.3791724362722173,0.2307692307692307,False
HIV,CVAE,45,V8b_Saliva_IgAspike,91,91,46.93521012447693,45.31244221362439,-1.622767910852538,0.502226949486023,0.6164674297636421,0.2527472527472527,False
HIV,CVAE,46,V8b_Saliva_IgARBD,91,91,52.45808972107185,48.44616036886697,-4.011929352204881,0.8951012524172851,0.3724085089453078,0.2417582417582417,False
HIV,CVAE,47,V9_Saliva_IgAspike,91,91,27.16994598647068,27.05261183309031,-0.1173341533803693,0.0450177449653707,0.9641693427884398,0.2967032967032967,False
HIV,CVAE,48,V9_Saliva_IgARBD,91,91,26.604469154889767,24.10943053318904,-2.4950386217007257,0.5269723556317044,0.599380696919778,0.3516483516483517,False
HIV,CVAE,49,V8_IFNg,91,91,31.1695054599217,35.035155034327246,3.865649574405545,-0.98217857504743,0.3276861837875975,0.4065934065934066,False
HIV,CVAE,50,V9_IFNg,91,91,78.89835192083002,80.09669959938134,1.1983476785513147,-0.1048347219385394,0.9166676275527804,0.3626373626373626,False
HIV,CVAE,51,V8_IL2,91,91,130.1841593312693,131.90382712227958,1.7196677910102665,-0.1122302711538868,0.9107998146628098,0.2637362637362637,False
HIV,CVAE,52,V9_IL2,91,91,174.50123680030907,176.51229741023138,2.0110606099223105,-0.098441489891879,0.921712152489048,0.2417582417582417,False
HIV,CVAE,53,V9Dual,91,91,19.905494527502373,20.444105881911057,0.5386113544086832,-0.1772632992336066,0.8595689065073546,0.3406593406593406,False
HIV,CVAE,54,V8Dual,91,91,8.972802202780167,10.067877800910027,1.09507559812986,-0.8099965571834059,0.4193410483541019,0.3296703296703296,False
HIV,CVAE,55,IFNG_production,91,91,0.09224910548489,0.0961338530120613,0.0038847475271713,-0.3790410338619383,0.7052539591155852,0.3516483516483517,False
HIV,CVAE,56,Il2_production,91,91,0.2338140260551002,0.2335568240710667,-0.0002572019840334,0.0166235456208546,0.9867604986307064,0.2087912087912088,False
HIV,CVAE,57,RATIO_CD4CD8,91,91,1.2654785350128843,1.380207468520154,0.1147289335072694,-1.0266448967624069,0.3065578557772476,0.3406593406593406,False
HIV,CVAE,58,V8Neut,91,91,265.0976501297165,252.6532705118368,-12.44437961787969,0.3211468170649069,0.7486161662436535,0.3626373626373626,False
HIV,CVAE,59,V9Neut,91,91,935.7140911647252,879.692888867724,-56.02120229700108,0.4914845032667488,0.6239589762401809,0.4395604395604395,False
HIV,CVAE,60,V7_ACE2,91,91,334.41255225716054,267.0987974732787,-67.31375478388185,1.6831595885123152,0.09508926163419,0.2197802197802197,False
HIV,CVAE,61,V8_ACE2,91,91,136.17588026444992,111.209349831382,-24.96653043306792,1.5157980427010498,0.1323344043045575,0.4175824175824176,False
HIV,CVAE,62,V8b_ACE2,91,91,694.1192100441062,689.1779084258027,-4.941301618303555,0.0936608590611384,0.9255402405133408,0.3516483516483517,False
HIV,CVAE,63,V9_ACE2,91,91,523.224073766352,487.1184667230962,-36.105607043255816,0.6073726131613635,0.5446783698317189,0.3296703296703296,False
HIV,GMM,1,spikeProduction_D1D2,91,91,3.140899490524124,3.127911546728113,-0.0129879437960109,0.6596296639288012,0.5103370439769369,0.1098901098901098,False
HIV,GMM,2,spikeDecay_D1D2,91,91,0.0244701178642092,0.0249618661595037,0.0004917482952945,-0.4882171010398908,0.6265601536151698,0.4945054945054945,False
HIV,GMM,3,spikeProduction_D3,91,91,0.62353461260324,0.6248116473575215,0.0012770347542815,-1.1170890433112866,0.266213550340443,0.2857142857142857,False
HIV,GMM,4,spikeDecay_D3,91,91,0.0087038677308585,0.00775821298325,-0.0009456547476085,0.923425937872826,0.3582514241913161,0.4945054945054945,False
HIV,GMM,5,RBDProduction_D1D2,91,91,2.404523417189881,2.402210678373064,-0.0023127388168169,0.1596600565828509,0.873328684392112,0.1758241758241758,False
HIV,GMM,6,RBDDecay_D1D2,91,91,0.0215587161972627,0.0197952986850945,-0.0017634175121681,1.778461882954359,0.0787005212375726,0.5494505494505495,False
HIV,GMM,7,RBDProduction_D3,91,91,0.8169864972869119,0.8138869221393878,-0.003099575147524,0.8279180569541358,0.4088407738988192,0.2197802197802197,False
HIV,GMM,8,RBDDecay_D3,91,91,0.0113765128918892,0.0113059076997095,-7.060519217972662e-05,0.0698810482747236,0.9444432073651756,0.5054945054945055,False
HIV,GMM,9,V1_blood_IgGspike,91,91,6.896112140718397,7.677147901320195,0.7810357606017977,-0.7509881948599219,0.4536663164020212,0.2857142857142857,False
HIV,GMM,10,V4_blood_IgGspike,91,91,203.0056377518308,162.42216957925442,-40.58346817257637,1.0057768131527836,0.3158881816994229,0.2197802197802197,False
HIV,GMM,11,V4a_blood_IgGspike,91,91,125.34833855812366,97.46758627105544,-27.880752287068205,1.003507482717577,0.3169675060162747,0.1208791208791208,False
HIV,GMM,12,V6_blood_IgGspike,91,91,924.6595707568492,892.8392938467173,-31.820276910132065,0.4093321040787252,0.6827934392441883,0.1538461538461538,False
HIV,GMM,13,V8_blood_IgGspike,91,91,483.44704525287335,440.9180362984374,-42.52900895443594,0.6025280032264877,0.5475980482963916,0.1758241758241758,False
HIV,GMM,14,V8a_blood_IgGspike,91,91,339.3911614889627,334.9595110678411,-4.431650421121617,0.0853217059649726,0.9321006876078728,0.1758241758241758,False
HIV,GMM,15,V8b_blood_IgGspike,91,91,1349.6065938760946,1315.7046458485363,-33.90194802755832,0.7485303534734911,0.4551182507964303,0.3516483516483517,False
HIV,GMM,16,V9_blood_IgGspike,91,91,1015.3168724814614,988.3861018589564,-26.93077062250484,0.3649573132989099,0.7155723060897379,0.2087912087912088,False
HIV,GMM,17,V10_blood_IgGspike,91,91,962.7392485063154,932.4679905398862,-30.27125796642929,0.410340484777798,0.6820568960900959,0.3736263736263736,False
HIV,GMM,18,V11_blood_IgGspike,91,91,1314.8465629829154,1317.803982242123,2.9574192592076542,-0.05985552995462,0.952337242120344,0.3296703296703296,False
HIV,GMM,19,V1_blood_IgGRBD,91,91,5.13758461029975,5.771434587764216,0.6338499774644664,-0.5825082537867159,0.5609653087243943,0.4065934065934066,False
HIV,GMM,20,V4_blood_IgGRBD,91,91,226.04022855549067,139.2817544734085,-86.75847408208216,1.056785260166482,0.2920259376945968,0.2527472527472527,False
HIV,GMM,21,V4a_blood_IgGRBD,91,91,159.47874348504203,79.78226334904576,-79.69648013599627,1.0932779734191778,0.2757327421569567,0.1758241758241758,False
HIV,GMM,22,V6_blood_IgGRBD,91,91,1757.633392538343,1605.9455490033706,-151.68784353497244,0.6691591979276328,0.5042674276312932,0.1868131868131868,False
HIV,GMM,23,V8_blood_IgGRBD,91,91,562.1188489578583,447.8233301980154,-114.29551875984282,0.9835377494606996,0.3266676621128932,0.2197802197802197,False
HIV,GMM,24,V8a_blood_IgGRBD,91,91,494.1665499446156,446.149115084824,-48.01743485979159,0.3924428349403309,0.6951954096905039,0.2527472527472527,False
HIV,GMM,25,V8b_blood_IgGRBD,91,91,2589.502699417073,2486.18351494087,-103.31918447620274,0.5407184390749151,0.5893703922435237,0.0989010989010989,False
HIV,GMM,26,V9_blood_IgGRBD,91,91,1610.33636033928,1584.2663814418918,-26.069978897388182,0.10919498606091,0.9131695468445252,0.1868131868131868,False
HIV,GMM,27,V10_blood_IgGRBD,91,91,1740.384233364692,1605.03711947766,-135.34711388703226,0.5349760970619041,0.5933268788639569,0.1758241758241758,False
HIV,GMM,28,V11_blood_IgGRBD,91,91,2435.6731343898145,2411.760366838057,-23.912767551757497,0.1027562816544434,0.9182710874016816,0.1538461538461538,False
HIV,GMM,29,V4_Saliva_IgGspike,91,91,44.520155346000585,40.269308299153714,-4.250847046846872,1.0255398497893868,0.3064963334229489,0.0879120879120879,False
HIV,GMM,30,V4_Saliva_IgGRBD,91,91,34.03445494174957,31.22690352192868,-2.807551419820893,0.5476258679301491,0.584637885024849,0.1098901098901098,False
HIV,GMM,31,V5_Saliva_IgGspike,91,91,145.75231281021138,118.08614842970292,-27.666164380508448,1.7326305651333251,0.0848753673971332,0.1428571428571428,False
HIV,GMM,32,V5_Saliva_IgGRBD,91,91,153.54405279473943,112.74262519590148,-40.80142759883796,2.1088262770299697,0.0363576487179589,0.2087912087912088,True
HIV,GMM,33,V8_Saliva_IgGspike,91,91,125.64155031200292,118.55084200219794,-7.090708309804995,0.5002707093913629,0.6175038713230308,0.1538461538461538,False
HIV,GMM,34,V8_Saliva_IgGRBD,91,91,122.48972522295438,104.40285503798788,-18.08687018496649,1.225097382771858,0.2221426539036124,0.1868131868131868,False
HIV,GMM,35,V8b_Saliva_IgGspike,91,91,338.2158605004405,316.99225014906665,-21.22361035137385,1.363229998711834,0.1745127716308756,0.1868131868131868,False
HIV,GMM,36,V8b_Saliva_IgGRBD,91,91,398.5726685543637,373.9233842367655,-24.649284317598187,1.26865232309431,0.206203733985115,0.1868131868131868,False
HIV,GMM,37,V9_Saliva_IgGspike,91,91,223.05881720666704,215.16166876174591,-7.8971484449211005,0.4529961841666129,0.6510974605415677,0.0989010989010989,False
HIV,GMM,38,V9_Saliva_IgGRBD,91,91,255.26088198462685,251.4195705455738,-3.841311439053044,0.1487492008744614,0.881918332246849,0.0989010989010989,False
HIV,GMM,39,V4_Saliva_IgAspike,91,91,47.108007475570005,42.38603417231487,-4.72197330325514,1.033067289007045,0.3029585249286681,0.1428571428571428,False
HIV,GMM,40,V4_Saliva_IgARBD,91,91,43.100691578545415,40.43227286489455,-2.668418713650865,0.6658571597230223,0.506356389101459,0.1318681318681318,False
HIV,GMM,41,V5_Saliva_IgAspike,91,91,84.73729122602023,70.66882024492536,-14.068470981094876,1.698963210852293,0.0910900186475412,0.1318681318681318,False
HIV,GMM,42,V5_Saliva_IgARBD,91,91,83.34017392108728,73.74269403287998,-9.597479888207303,1.0579768083537655,0.2914837609435025,0.1428571428571428,False
HIV,GMM,43,V8_Saliva_IgAspike,91,91,51.38416520219583,45.63944791634004,-5.744717285855792,1.0494336417855117,0.295386361449257,0.1428571428571428,False
HIV,GMM,44,V8_Saliva_IgARBD,91,91,57.968210541285,58.0614029097033,0.0931923684183004,-0.0116159074400781,0.990744950565939,0.1538461538461538,False
HIV,GMM,45,V8b_Saliva_IgAspike,91,91,46.93521012447693,48.16877930766933,1.233569183192408,-0.297829008272047,0.7661786279586326,0.0989010989010989,False
HIV,GMM,46,V8b_Saliva_IgARBD,91,91,52.45808972107185,55.29135537737019,2.8332656562983374,-0.494866774135336,0.6212976664976734,0.1648351648351648,False
HIV,GMM,47,V9_Saliva_IgAspike,91,91,27.16994598647068,26.279974539733523,-0.8899714467371567,0.2677325483372315,0.7892128803520501,0.0769230769230769,False
HIV,GMM,48,V9_Saliva_IgARBD,91,91,26.604469154889767,29.640176602772303,3.0357074478825368,-0.4888683554882047,0.6255361710792291,0.1428571428571428,False
HIV,GMM,49,V8_IFNg,91,91,31.1695054599217,26.142352450679947,-5.027153009241754,1.1142254968120997,0.266704470966235,0.1098901098901098,False
HIV,GMM,50,V9_IFNg,91,91,78.89835192083002,66.51763821041192,-12.380713710418108,0.9328311568546832,0.3522052146816738,0.1208791208791208,False
HIV,GMM,51,V8_IL2,91,91,130.1841593312693,115.98190987241138,-14.202249458857937,0.7684059338323393,0.443255088479425,0.1428571428571428,False
HIV,GMM,52,V9_IL2,91,91,174.50123680030907,168.8487346984528,-5.652502101856271,0.2293916998765802,0.8188249713298558,0.1208791208791208,False
HIV,GMM,53,V9Dual,91,91,19.905494527502373,16.60034756084065,-3.305146966661724,0.9196585549154824,0.359003619587083,0.1208791208791208,False
HIV,GMM,54,V8Dual,91,91,8.972802202780167,6.705690631213097,-2.267111571567071,1.4475514696772114,0.1495258669794853,0.1868131868131868,False
HIV,GMM,55,IFNG_production,91,91,0.09224910548489,0.0847466526819127,-0.0075024528029773,0.6259435111011927,0.5321638776749757,0.0989010989010989,False
HIV,GMM,56,Il2_production,91,91,0.2338140260551002,0.2251599761401559,-0.0086540499149443,0.4643679944554045,0.6429469010279385,0.1098901098901098,False
HIV,GMM,57,RATIO_CD4CD8,91,91,1.2654785350128843,1.0005681774896251,-0.2649103575232594,1.930536953693957,0.0551271825081428,0.1538461538461538,False
HIV,GMM,58,V8Neut,91,91,265.0976501297165,217.51281029870225,-47.58483983101428,1.0068471331785167,0.3153709965760811,0.1868131868131868,False
HIV,GMM,59,V9Neut,91,91,935.7140911647252,918.3166891087544,-17.397402055970815,0.11986813835049,0.9047214625315544,0.2087912087912088,False
HIV,GMM,60,V7_ACE2,91,91,334.41255225716054,309.0195514160198,-25.393000841140747,0.4721020625458073,0.6374261162728372,0.1758241758241758,False
HIV,GMM,61,V8_ACE2,91,91,136.17588026444992,121.34168049169112,-14.834199772758808,0.6779284947006606,0.4986875532843504,0.3846153846153846,False
HIV,GMM,62,V8b_ACE2,91,91,694.1192100441062,699.4920622123467,5.372852168240456,-0.0751041967929809,0.9402154362838888,0.0879120879120879,False
HIV,GMM,63,V9_ACE2,91,91,523.224073766352,508.1424508094788,-15.081622956873275,0.2004093713578454,0.8413867820525652,0.2087912087912088,False
Breast Cancer,Bootstrap,1,mean radius,569,569,14.127291743072348,14.094518472105005,-0.0327732709673451,0.1552162424228773,0.8766784297584435,0.0298769771528998,False
Breast Cancer,Bootstrap,2,mean texture,569,569,19.289648528677297,19.43137088936536,0.1417223606880604,-0.5478945151313807,0.5838720568214701,0.0298769771528998,False
Breast Cancer,Bootstrap,3,mean perimeter,569,569,91.96903329993384,91.7108082762921,-0.2582250236417422,0.1777278099317228,0.8589684378946739,0.0281195079086115,False
Breast Cancer,Bootstrap,4,mean area,569,569,654.889103814043,652.7681897905883,-2.120914023454702,0.1010532359521175,0.9195260346731096,0.031634446397188,False
Breast Cancer,Bootstrap,5,mean smoothness,569,569,0.0963602812931282,0.095884762913879,-0.0004755183792491,0.5803757744090415,0.5617764865902809,0.0246045694200351,False
Breast Cancer,Bootstrap,6,mean compactness,569,569,0.1043409842978148,0.1035261511285453,-0.0008148331692694,0.2655180659947136,0.7906586505925951,0.031634446397188,False
Breast Cancer,Bootstrap,7,mean concavity,569,569,0.0887993157883002,0.0867536218941452,-0.002045693894155,0.442576343100412,0.6581566270146876,0.015817223198594,False
Breast Cancer,Bootstrap,8,mean concave points,569,569,0.0489191459723042,0.047863975513656,-0.0010551704586481,0.4604838219832808,0.6452571184892102,0.0246045694200351,False
Breast Cancer,Bootstrap,9,mean symmetry,569,569,0.1811618630779229,0.1815000000051329,0.0003381369272099,-0.2065390860544104,0.836406855520663,0.0351493848857645,False
Breast Cancer,Bootstrap,10,mean fractal dimension,569,569,0.0627976097297479,0.0628208083694764,2.319863972848057e-05,-0.0569804484591891,0.9545708226589512,0.0246045694200351,False
Breast Cancer,Bootstrap,11,radius error,569,569,0.4051720562451543,0.3808263628784508,-0.0243456933667035,1.5966652002563826,0.1106258295285631,0.0615114235500878,False
Breast Cancer,Bootstrap,12,texture error,569,569,1.2168534254566856,1.2103794341242375,-0.006473991332448,0.2036129362592614,0.8386925729003083,0.0281195079086115,False
Breast Cancer,Bootstrap,13,perimeter error,569,569,2.8660592201095474,2.714771517760305,-0.1512877023492422,1.3740577898102118,0.1697040839414966,0.0456942003514938,False
Breast Cancer,Bootstrap,14,area error,569,569,40.33707911519887,37.08907914622597,-3.2479999689728984,1.362115413402876,0.1734525389674208,0.0492091388400703,False
Breast Cancer,Bootstrap,15,smoothness error,569,569,0.007040978908565,0.0070304463835194,-1.0532525045590936e-05,0.0594314873576886,0.952618887771418,0.0175746924428822,False
Breast Cancer,Bootstrap,16,compactness error,569,569,0.0254781388113789,0.0250588681926109,-0.0004192706187679,0.4056972646305897,0.6850416851874948,0.0210896309314587,False
Breast Cancer,Bootstrap,17,concavity error,569,569,0.0318937163535253,0.0316015149621982,-0.0002922013913271,0.1697751516899402,0.8652173966454314,0.0228471001757469,False
Breast Cancer,Bootstrap,18,concave points error,569,569,0.0117961370796603,0.01161329173307,-0.0001828453465903,0.5097659238655265,0.6103146376890463,0.0228471001757469,False
Breast Cancer,Bootstrap,19,symmetry error,569,569,0.0205422987595121,0.020804731100012,0.0002624323404998,-0.5166902855904665,0.6054734260225567,0.0263620386643233,False
Breast Cancer,Bootstrap,20,fractal dimension error,569,569,0.0037949038734937,0.0037124908594897,-8.241301400403658e-05,0.5618610232378819,0.5743238392256376,0.0333919156414762,False
Breast Cancer,Bootstrap,21,worst radius,569,569,16.269189776770887,16.178894503883402,-0.0902952728874844,0.3135899241688982,0.7538900882799893,0.0492091388400703,False
Breast Cancer,Bootstrap,22,worst texture,569,569,25.67722316534113,25.9502459712104,0.2730228058692638,-0.7365567520712295,0.4615441894901881,0.0351493848857645,False
Breast Cancer,Bootstrap,23,worst perimeter,569,569,107.2612127964442,106.7379614791468,-0.5232513172974222,0.262813676572168,0.7927418485644121,0.0333919156414762,False
Breast Cancer,Bootstrap,24,worst area,569,569,880.5831290514901,872.8581732832066,-7.7249557682835075,0.2284323120009969,0.8193512846618247,0.0439367311072056,False
Breast Cancer,Bootstrap,25,worst smoothness,569,569,0.1323685943556586,0.132573427275635,0.0002048329199764,-0.1511160963180829,0.8799109648876511,0.0193321616871704,False
Breast Cancer,Bootstrap,26,worst compactness,569,569,0.2542650439401659,0.2547580498370533,0.0004930058968873,-0.0535309800788215,0.9573182657290658,0.0421792618629174,False
Breast Cancer,Bootstrap,27,worst concavity,569,569,0.2721884833807977,0.2728756945492268,0.000687211168429,-0.0563116655535316,0.9551034355072472,0.0281195079086115,False
Breast Cancer,Bootstrap,28,worst concave points,569,569,0.1146062229414632,0.1146917414781105,8.551853664730269e-05,-0.0217314197722516,0.9826660180730122,0.0210896309314587,False
Breast Cancer,Bootstrap,29,worst symmetry,569,569,0.2900755708948799,0.2934393675339871,0.0033637966391072,-0.9229833973951354,0.3562118806401699,0.0404217926186291,False
Breast Cancer,Bootstrap,30,worst fractal dimension,569,569,0.0839458171389538,0.084000034883016,5.4217744062154405e-05,-0.0528502591222384,0.957860582778006,0.0632688927943761,False
Breast Cancer,Column-wise,1,mean radius,569,569,14.127291743072348,14.085469272727495,-0.0418224703448508,0.1976426453507466,0.8433600474590393,0.0281195079086115,False
Breast Cancer,Column-wise,2,mean texture,569,569,19.289648528677297,19.42079089856944,0.1311423698921423,-0.5061862025577678,0.6128242518697246,0.0351493848857645,False
Breast Cancer,Column-wise,3,mean perimeter,569,569,91.96903329993384,91.62017572868896,-0.3488575712448778,0.2450502001122896,0.8064618456504735,0.0281195079086115,False
Breast Cancer,Column-wise,4,mean area,569,569,654.889103814043,646.6520215723343,-8.237082241708663,0.3965821385875813,0.6917501166246656,0.0263620386643233,False
Breast Cancer,Column-wise,5,mean smoothness,569,569,0.0963602812931282,0.0962623198809648,-9.796141216332488e-05,0.1176763023030763,0.906344946685866,0.0281195079086115,False
Breast Cancer,Column-wise,6,mean compactness,569,569,0.1043409842978148,0.1031946925534776,-0.0011462917443371,0.3701441997785493,0.7113440818095091,0.0228471001757469,False
Breast Cancer,Column-wise,7,mean concavity,569,569,0.0887993157883002,0.0933271186178311,0.0045278028295308,-0.912767549601032,0.3615601204606457,0.0228471001757469,False
Breast Cancer,Column-wise,8,mean concave points,569,569,0.0489191459723042,0.0478837171488446,-0.0010354288234596,0.4486260320650825,0.6537870138992502,0.0404217926186291,False
Breast Cancer,Column-wise,9,mean symmetry,569,569,0.1811618630779229,0.181313005307123,0.0001511422292,-0.0907061676220574,0.927742098027496,0.0210896309314587,False
Breast Cancer,Column-wise,10,mean fractal dimension,569,569,0.0627976097297479,0.0625854654856327,-0.0002121442441152,0.5184384766069106,0.6042535550269577,0.0263620386643233,False
Breast Cancer,Column-wise,11,radius error,569,569,0.4051720562451543,0.3996970126624685,-0.0054750435826858,0.3316999033601567,0.7401770611795773,0.0421792618629174,False
Breast Cancer,Column-wise,12,texture error,569,569,1.2168534254566856,1.2520045667415345,0.0351511412848488,-1.059672221056012,0.2895191723967945,0.0421792618629174,False
Breast Cancer,Column-wise,13,perimeter error,569,569,2.8660592201095474,2.838280840163072,-0.0277783799464756,0.2269390036940242,0.8205120719977411,0.0456942003514938,False
Breast Cancer,Column-wise,14,area error,569,569,40.33707911519887,39.2616642531276,-1.0754148620712698,0.3861929968875879,0.6994263344212799,0.0351493848857645,False
Breast Cancer,Column-wise,15,smoothness error,569,569,0.007040978908565,0.0070666818935194,2.5702984954487605e-05,-0.1425957602089782,0.8866347479374864,0.031634446397188,False
Breast Cancer,Column-wise,16,compactness error,569,569,0.0254781388113789,0.0248367012161696,-0.0006414375952093,0.61403448095576,0.5393156182456352,0.0281195079086115,False
Breast Cancer,Column-wise,17,concavity error,569,569,0.0318937163535253,0.0329693821629162,0.0010756658093908,-0.5681102474673224,0.5700736560136973,0.0228471001757469,False
Breast Cancer,Column-wise,18,concave points error,569,569,0.0117961370796603,0.0116360228523441,-0.0001601142273161,0.4288610177690238,0.6681058108980755,0.031634446397188,False
Breast Cancer,Column-wise,19,symmetry error,569,569,0.0205422987595121,0.0203425641595557,-0.0001997345999564,0.4140654483150865,0.6789044217652966,0.0263620386643233,False
Breast Cancer,Column-wise,20,fractal dimension error,569,569,0.0037949038734937,0.0037880587046401,-6.845168853653397e-06,0.045721861410612,0.9635400521314176,0.0351493848857645,False
Breast Cancer,Column-wise,21,worst radius,569,569,16.269189776770887,16.237766252460716,-0.0314235243101705,0.110723989296254,0.9118547876670708,0.0228471001757469,False
Breast Cancer,Column-wise,22,worst texture,569,569,25.67722316534113,25.809736364126625,0.1325131987854959,-0.3666580072744454,0.713942432910192,0.0228471001757469,False
Breast Cancer,Column-wise,23,worst perimeter,569,569,107.2612127964442,106.61787377007188,-0.6433390263723311,0.3183955089715276,0.7502435146685369,0.0421792618629174,False
Breast Cancer,Column-wise,24,worst area,569,569,880.5831290514901,885.6950798638047,5.111950812314603,-0.151327992733907,0.8797438564548621,0.0193321616871704,False
Breast Cancer,Column-wise,25,worst smoothness,569,569,0.1323685943556586,0.132433093311707,6.449895604843103e-05,-0.0481441397248797,0.9616098347838588,0.015817223198594,False
Breast Cancer,Column-wise,26,worst compactness,569,569,0.2542650439401659,0.2447861692293666,-0.0094788747107993,1.0517579620963868,0.2931354173412901,0.0351493848857645,False
Breast Cancer,Column-wise,27,worst concavity,569,569,0.2721884833807977,0.2705070073260092,-0.0016814760547884,0.134804499983528,0.8927903344454112,0.0281195079086115,False
Breast Cancer,Column-wise,28,worst concave points,569,569,0.1146062229414632,0.1163819381076783,0.0017757151662151,-0.4504457258376712,0.652475077266189,0.0333919156414762,False
Breast Cancer,Column-wise,29,worst symmetry,569,569,0.2900755708948799,0.295824428539075,0.005748857644195,-1.536316495352312,0.1247396630520325,0.0509666080843585,False
Breast Cancer,Column-wise,30,worst fractal dimension,569,569,0.0839458171389538,0.0839982775411517,5.246040219791803e-05,-0.0486592822608178,0.9611993803036452,0.0298769771528998,False
Breast Cancer,CVAE,1,mean radius,569,569,14.127291743072348,14.0919153560444,-0.0353763870279468,0.1826949898546825,0.8550708238865566,0.047451669595782,False
Breast Cancer,CVAE,2,mean texture,569,569,19.289648528677297,18.7452927322924,-0.5443557963848953,2.437902177451056,0.0149394201961619,0.1036906854130052,True
Breast Cancer,CVAE,3,mean perimeter,569,569,91.96903329993384,91.33452668550352,-0.6345066144303075,0.4761917657653569,0.6340319459494581,0.0492091388400703,False
Breast Cancer,CVAE,4,mean area,569,569,654.889103814043,641.0458146616528,-13.843289152390184,0.7327497579496515,0.4638695214599777,0.0527240773286467,False
Breast Cancer,CVAE,5,mean smoothness,569,569,0.0963602812931282,0.0961993719943797,-0.0001609092987484,0.2172467172337749,0.8280578771149026,0.0931458699472759,False
Breast Cancer,CVAE,6,mean compactness,569,569,0.1043409842978148,0.1019088239629993,-0.0024321603348154,0.8398564705490192,0.4011706282639642,0.0579964850615114,False
Breast Cancer,CVAE,7,mean concavity,569,569,0.0887993157883002,0.0851182524435654,-0.0036810633447348,0.8432692992873081,0.399260636958085,0.0544815465729349,False
Breast Cancer,CVAE,8,mean concave points,569,569,0.0489191459723042,0.0479235200044455,-0.0009956259678587,0.4670287650381867,0.6405712811243731,0.0720562390158172,False
Breast Cancer,CVAE,9,mean symmetry,569,569,0.1811618630779229,0.181576022822639,0.000414159744716,-0.287507379380129,0.7737801980685511,0.0843585237258348,False
Breast Cancer,CVAE,10,mean fractal dimension,569,569,0.0627976097297479,0.0625535160015044,-0.0002440937282435,0.6431654133916275,0.5202526552324186,0.0667838312829525,False
Breast Cancer,CVAE,11,radius error,569,569,0.4051720562451543,0.3988725758028366,-0.0062994804423177,0.452218069021197,0.651211559608892,0.1441124780316344,False
Breast Cancer,CVAE,12,texture error,569,569,1.2168534254566856,1.1644716364428114,-0.0523817890138742,1.8296234552356403,0.0675926048702661,0.0878734622144112,False
Breast Cancer,CVAE,13,perimeter error,569,569,2.8660592201095474,2.7969456316088124,-0.069113588500735,0.6826179307443759,0.4950099213687253,0.1476274165202108,False
Breast Cancer,CVAE,14,area error,569,569,40.33707911519887,37.90939632409067,-2.4276827911081966,1.093552369454355,0.27443567309204,0.0790861159929701,False
Breast Cancer,CVAE,15,smoothness error,569,569,0.007040978908565,0.0071359206934628,9.494178489780244e-05,-0.5950343728844781,0.551946092856512,0.0931458699472759,False
Breast Cancer,CVAE,16,compactness error,569,569,0.0254781388113789,0.0259116303751831,0.0004334915638041,-0.4696801549688035,0.6386831093580542,0.156414762741652,False
Breast Cancer,CVAE,17,concavity error,569,569,0.0318937163535253,0.0320378344060823,0.000144118052557,-0.0951929563640547,0.924181003203946,0.1142355008787346,False
Breast Cancer,CVAE,18,concave points error,569,569,0.0117961370796603,0.0120292173343365,0.0002330802546761,-0.7243944402784679,0.4689855411121376,0.1036906854130052,False
Breast Cancer,CVAE,19,symmetry error,569,569,0.0205422987595121,0.0206673870923779,0.0001250883328657,-0.2834152903034934,0.7769129516743232,0.1001757469244288,False
Breast Cancer,CVAE,20,fractal dimension error,569,569,0.0037949038734937,0.0037008928536455,-9.401101984823478e-05,0.7264415669870462,0.4677507457029135,0.140597539543058,False
Breast Cancer,CVAE,21,worst radius,569,569,16.269189776770887,16.131824887280725,-0.1373648894901613,0.5163150492975218,0.6057374455455382,0.0527240773286467,False
Breast Cancer,CVAE,22,worst texture,569,569,25.67722316534113,24.70415798515762,-0.9730651801835072,2.9939516789126714,0.0028174480674603,0.1195079086115993,True
Breast Cancer,CVAE,23,worst perimeter,569,569,107.2612127964442,105.49831846937772,-1.7628943270664903,0.9525168987291665,0.3410426195319398,0.047451669595782,False
Breast Cancer,CVAE,24,worst area,569,569,880.5831290514901,842.0938100697496,-38.48931898174055,1.2550708330961968,0.2097227209811773,0.0456942003514938,False
