repeat,seed,dataset,prior,feature_index,feature,n_real,n_synthetic,real_mean,synthetic_mean,mean_difference,t_statistic,p_value,ks_statistic,standardized_mean_difference,standardized_wasserstein
0,42,Breast Cancer,Log-normal,14,area error,569,569,40.33707911519887,37.964855413654774,-2.372223701544094,1.0299065133110592,0.30330329185854676,0.09314586994727592,-0.05214707618173759,0.11686391357231023
0,42,Breast Cancer,Log-normal,15,smoothness error,569,569,0.007040978908565007,0.006798524024891413,-0.00024245488367359395,1.5574950995293277,0.1196578661714466,0.0843585237258348,-0.0807506864488419,0.17218899486786218
0,42,Breast Cancer,Log-normal,16,compactness error,569,569,0.025478138811378913,0.024797524285960208,-0.0006806145254187046,0.7269243871704594,0.46743427990889674,0.10369068541300527,-0.038005674832906546,0.164834264152372
0,42,Breast Cancer,Log-normal,17,concavity error,569,569,0.03189371635352535,0.030432680419806606,-0.001461035933718744,0.9961195674800439,0.31945484683799635,0.08260105448154657,-0.04840115566945563,0.16541339400495614
0,42,Breast Cancer,Log-normal,18,concave points error,569,569,0.011796137079660353,0.011840053753000937,4.3916673340584425e-05,-0.13980540489393953,0.8888416685075693,0.10896309314586995,0.007117571470607302,0.18786223187995696
0,42,Breast Cancer,Log-normal,19,symmetry error,569,569,0.020542298759512197,0.01953563066805027,-0.001006668091461927,2.435116836789683,0.015065271486346933,0.08611599297012303,-0.12177875289729582,0.19100074996391664
0,42,Breast Cancer,Log-normal,20,fractal dimension error,569,569,0.0037949038734937804,0.0036002023842002418,-0.00019470148929353866,1.481804015393623,0.1387199685997606,0.11423550087873462,-0.07358122298453786,0.1601717442085333
0,42,Breast Cancer,Log-normal,21,worst radius,569,569,16.269189776770887,16.55141894301966,0.28222916624877215,-1.0468156001342095,0.29541105011486907,0.11775043936731107,0.058392812500184986,0.11926543070389226
0,42,Breast Cancer,Log-normal,22,worst texture,569,569,25.67722316534113,25.340641320066,-0.3365818452751306,0.9657017465996092,0.33440075791928314,0.0773286467486819,-0.05476213178074759,0.13579020467350536
0,42,Breast Cancer,Log-normal,23,worst perimeter,569,569,107.26121279644421,108.85275350346087,1.5915407070166623,-0.8548667521488404,0.39280895821460726,0.13181019332161686,0.04736360225481498,0.11805730608816022
0,42,Breast Cancer,Log-normal,24,worst area,569,569,880.5831290514901,885.032583762975,4.449454711484918,-0.14301279849615092,0.8863062307451439,0.10369068541300527,0.00781489106588575,0.10568113200300665
0,42,Breast Cancer,Log-normal,25,worst smoothness,569,569,0.13236859435565862,0.13161007888444906,-0.0007585154712095588,0.5923255951896752,0.5537520785576668,0.05799648506151142,-0.033221548452823074,0.11788890159786891
0,42,Breast Cancer,Log-normal,26,worst compactness,569,569,0.25426504394016597,0.25148076467831443,-0.002784279261851541,0.3289302446871171,0.7422718278718705,0.0843585237258348,-0.01769654198022801,0.1320144295275141
0,42,Breast Cancer,Log-normal,27,worst concavity,569,569,0.2721884833807977,0.27024203456606,-0.0019464488147377113,0.17129071698895565,0.8640267257865555,0.08260105448154657,-0.009329927178512712,0.12707816850407527
0,42,Breast Cancer,Log-normal,28,worst concave points,569,569,0.11460622294146325,0.1181625045078147,0.0035562815663514463,-0.9643375902910641,0.33508472885650287,0.09490333919156414,0.05410256974086325,0.13123584593137194
0,42,Breast Cancer,Log-normal,29,worst symmetry,569,569,0.2900755708948799,0.2842844561763723,-0.005791114718507573,1.7613408456135784,0.07846580016399772,0.06502636203866433,-0.09360537716209054,0.1472311886544807
0,42,Breast Cancer,Log-normal,30,worst fractal dimension,569,569,0.08394581713895387,0.08266314099459321,-0.0012826761443606588,1.339603706870594,0.18065896900229142,0.06854130052724078,-0.0710181096014477,0.15347338516260695
0,42,Breast Cancer,Class GMM,1,mean radius,569,569,14.127291743072348,13.744991128180693,-0.3823006148916548,1.9459320873719603,0.051913464003228285,0.061511423550087874,-0.10848355164613435,0.12355588791724322
0,42,Breast Cancer,Class GMM,2,mean texture,569,569,19.289648528677297,19.780618344124257,0.4909698154469595,-1.9887808204059112,0.04696605538739425,0.09314586994727592,0.11415126909023422,0.14248763216757918
0,42,Breast Cancer,Class GMM,3,mean perimeter,569,569,91.96903329993384,89.23421454806738,-2.734818751866456,2.004775941351911,0.045227093906065066,0.06502636203866433,-0.1125489651846391,0.12373788666449499
0,42,Breast Cancer,Class GMM,4,mean area,569,569,654.889103814043,610.8910848822032,-43.99801893183974,2.29219372469081,0.022082670563584324,0.06502636203866433,-0.12502460646565128,0.13093674763316113
0,42,Breast Cancer,Class GMM,5,mean smoothness,569,569,0.09636028129312821,0.09472448420702678,-0.001635797086101426,2.1600468136933437,0.030987105506454338,0.08787346221441125,-0.1163099035165452,0.16217785649660368
0,42,Breast Cancer,Class GMM,6,mean compactness,569,569,0.10434098429781481,0.10113865186858051,-0.003202332429234303,1.0636109006581862,0.28773253629241347,0.07557117750439367,-0.06063561376294834,0.09082786515810287
0,42,Breast Cancer,Class GMM,7,mean concavity,569,569,0.08879931578830029,0.08200655260998166,-0.006792763178318631,1.5158523177425431,0.1298384096767812,0.06854130052724078,-0.08520794570970032,0.10797028329956967
0,42,Breast Cancer,Class GMM,8,mean concave points,569,569,0.04891914597230428,0.04646003226691698,-0.002459113705387303,1.1176372234125467,0.2639603190743259,0.056239015817223195,-0.06337444901185756,0.09514377374611326
0,42,Breast Cancer,Class GMM,9,mean symmetry,569,569,0.18116186307792295,0.17934394533531528,-0.001817917742607672,1.2488899901175705,0.21197826415431753,0.0632688927943761,-0.06631258157141788,0.16630232306381718
0,42,Breast Cancer,Class GMM,10,mean fractal dimension,569,569,0.06279760972974799,0.06241752167341998,-0.0003800880563280054,0.9930801643130195,0.3208904982611655,0.05799648506151142,-0.053834012673646965,0.11600366816598277
0,42,Breast Cancer,Class GMM,11,radius error,569,569,0.40517205624515434,0.3823740841896128,-0.02279797205554157,1.589030426098897,0.11235906756844302,0.07205623901581722,-0.08221033455843593,0.1348366793526148
0,42,Breast Cancer,Class GMM,12,texture error,569,569,1.2168534254566856,1.2079088056234148,-0.008944619833270773,0.2920477712279787,0.7703044738447622,0.04569420035149385,-0.0162145855636294,0.08180166525702745
0,42,Breast Cancer,Class GMM,13,perimeter error,569,569,2.8660592201095474,2.6983368149541174,-0.16772240515543002,1.6014832138259592,0.10957467288618179,0.07908611599297012,-0.08295475864986894,0.12827240256196792
0,42,Breast Cancer,Class GMM,14,area error,569,569,40.33707911519887,34.70806067605848,-5.629018439140388,2.5132899379395455,0.012126553118271837,0.06502636203866433,-0.1237392029010178,0.13314253625331024
0,42,Breast Cancer,Class GMM,15,smoothness error,569,569,0.007040978908565007,0.0069620442435125735,-7.893466505243339e-05,0.48331476172954796,0.628968688109474,0.0492091388400703,-0.02628965880687363,0.09402339348899387
0,42,Breast Cancer,Class GMM,16,compactness error,569,569,0.025478138811378913,0.0252301144961623,-0.0002480243152166127,0.25185916714721934,0.8011966792021104,0.07205623901581722,-0.013849671013627505,0.08575300526888831
0,42,Breast Cancer,Class GMM,17,concavity error,569,569,0.03189371635352535,0.030386261033714276,-0.0015074553198110748,0.992694608257061,0.3211021626602432,0.070298769771529,-0.04993879434170689,0.11692978529577426
0,42,Breast Cancer,Class GMM,18,concave points error,569,569,0.011796137079660353,0.011605281414179113,-0.00019085566548123975,0.5749926167722323,0.5654153916064927,0.03163444639718805,-0.030931308929936462,0.09775443441083576
0,42,Breast Cancer,Class GMM,19,symmetry error,569,569,0.020542298759512197,0.020424911805538227,-0.00011738695397396984,0.2656971265329202,0.7905232472735931,0.07557117750439367,-0.01420062237851975,0.11899433764569689
0,42,Breast Cancer,Class GMM,20,fractal dimension error,569,569,0.0037949038734937804,0.0037279563149034663,-6.694755859031412e-05,0.47425210690373143,0.6354163149172454,0.070298769771529,-0.025300691926677384,0.07310399878595668
0,42,Breast Cancer,Class GMM,21,worst radius,569,569,16.269189776770887,15.792242293198624,-0.47694748357226224,1.7528711634542558,0.07989706383056865,0.06502636203866433,-0.09868092496065033,0.10875312134893496
0,42,Breast Cancer,Class GMM,22,worst texture,569,569,25.67722316534113,26.18307744849126,0.505854283150132,-1.4195926532545449,0.15600122177477876,0.070298769771529,0.08230270565416233,0.09963729813100398
0,42,Breast Cancer,Class GMM,23,worst perimeter,569,569,107.26121279644421,103.74556337970003,-3.515649416744182,1.865907442989251,0.062315461857082886,0.061511423550087874,-0.1046244595544975,0.11353859180613683
0,42,Breast Cancer,Class GMM,24,worst area,569,569,880.5831290514901,817.9362340836617,-62.646894967828416,2.007282419648566,0.04496294176322162,0.0632688927943761,-0.11003098620387647,0.11546890235176892
0,42,Breast Cancer,Class GMM,25,worst smoothness,569,569,0.13236859435565862,0.13074839733187468,-0.001620197023783937,1.2931927399377934,0.19621468281920185,0.056239015817223195,-0.07095995877980119,0.12086753249675508
0,42,Breast Cancer,Class GMM,26,worst compactness,569,569,0.25426504394016597,0.24580464070181646,-0.008460403238349512,0.9704314809030343,0.3320423628178959,0.056239015817223195,-0.05377285573670101,0.09122309829033934
0,42,Breast Cancer,Class GMM,27,worst concavity,569,569,0.2721884833807977,0.2548167078857276,-0.01737177549507013,1.514910295454892,0.1300807272200797,0.07557117750439367,-0.08326808584070126,0.13074888979403662
0,42,Breast Cancer,Class GMM,28,worst concave points,569,569,0.11460622294146325,0.11188649114422657,-0.0027197317972366825,0.7212967093297976,0.47087608947019977,0.05975395430579965,-0.04137571371930188,0.08618364635724145
0,42,Breast Cancer,Class GMM,29,worst symmetry,569,569,0.2900755708948799,0.28846600028458713,-0.0016095706102927654,0.49782208585754534,0.6187137325062102,0.070298769771529,-0.026017283115946595,0.15061912736909638
0,42,Breast Cancer,Class GMM,30,worst fractal dimension,569,569,0.08394581713895387,0.08262842475241852,-0.001317392386535346,1.3795108066425246,0.16802676811706224,0.054481546572934976,-0.0729400265186583,0.14000179388003592
0,42,Diabetes,Normal,1,preg,768,768,3.8450520833333335,3.4610399557398828,-0.3840121275934507,2.380144705547958,0.017429655569730463,0.11458333333333333,-0.11396448108987206,0.15096824431296985
0,42,Diabetes,Normal,2,plas,768,768,120.89453125,115.66480351487796,-5.22972773512204,3.9454181875521352,8.423146231107701e-05,0.16276041666666666,-0.16356898524476132,0.3468124451043358
0,42,Diabetes,Normal,3,pres,768,768,69.10546875,69.14501008329292,0.03954133329291665,-0.04542544992637268,0.9637745972971056,0.15625,0.0020429605071650443,0.2165572296692361
0,42,Diabetes,Normal,4,skin,768,768,20.536458333333332,18.99657401274938,-1.5398843205839512,2.127045197899556,0.03358664701009239,0.21354166666666666,-0.09653106884200931,0.23104662424046857
0,42,Diabetes,Normal,5,insu,768,768,79.79947916666667,54.18065867767897,-25.6188204889877,4.864116248111714,1.2753540379647823e-06,0.28515625,-0.22230064596032825,0.22559294508881936
0,42,Diabetes,Normal,6,mass,768,768,31.99257813890775,32.323943599437676,0.331365460529927,-1.0301990018378497,0.3031307585583583,0.23177083333333334,0.04202927940691471,0.3829427650888309
0,42,Diabetes,Normal,7,pedi,768,768,0.4718763029280429,0.47332879644818604,0.00145249352014315,-0.09445011113757372,0.9247644836752282,0.13411458333333334,0.004383972249983652,0.14763740600197514
0,42,Diabetes,Normal,8,age,768,768,33.240885416666664,32.63028326630592,-0.6106021503607408,1.0822299224833951,0.27932340191816946,0.10416666666666667,-0.05192102791737289,0.11776723475530451
0,42,Diabetes,Log-normal,1,preg,768,768,3.8450520833333335,3.155500491770605,-0.6895515915627284,4.635093393491635,3.9055368637659386e-06,0.14322916666666666,-0.20464033379949884,0.2573336022338815
0,42,Diabetes,Log-normal,2,plas,768,768,120.89453125,116.14869265258312,-4.745838597416878,3.614880537025322,0.0003131180775302192,0.16536458333333334,-0.14843409776136055,0.3672343261444745
0,42,Diabetes,Log-normal,3,pres,768,768,69.10546875,67.71472730953246,-1.3907414404675364,1.7036682202189923,0.08868924739311866,0.23567708333333334,-0.07185127184441337,0.32592701574765537
0,42,Diabetes,Log-normal,4,skin,768,768,20.536458333333332,20.79892712802939,0.26246879469605844,-0.3639296853777224,0.7159644354737608,0.22265625,0.016453408095790833,0.2937764851831977
0,42,Diabetes,Log-normal,5,insu,768,768,79.79947916666667,61.38967244223871,-18.40980672442796,3.288825400350457,0.00102910121895431,0.2994791666666667,-0.15974635196661932,0.16976286138235402
0,42,Diabetes,Log-normal,6,mass,768,768,31.99257813890775,31.38727008799712,-0.6053080509106294,1.9325563359191396,0.05355250350802676,0.22786458333333334,-0.07677526748513981,0.43710048854754296
0,42,Diabetes,Log-normal,7,pedi,768,768,0.4718763029280429,0.4789396519578683,0.0070633490298254165,-0.461457140545117,0.6445392609498999,0.14453125,0.02131828948176769,0.15542527848076457
0,42,Diabetes,Log-normal,8,age,768,768,33.240885416666664,32.038013853132725,-1.2028715635339395,2.2305660401652956,0.02586222830738433,0.13411458333333334,-0.10228312101928906,0.19858470004189271
0,42,Diabetes,Class GMM,1,preg,768,768,3.8450520833333335,3.5621770116874054,-0.28287507164592807,1.818225781272669,0.06923415665692197,0.13411458333333334,-0.08394969657968016,0.16935578878955912
0,42,Diabetes,Class GMM,2,plas,768,768,120.89453125,116.20206295947234,-4.692468290527657,3.581749576374278,0.00035523203799859557,0.16796875,-0.1467651701439969,0.3659731796649955
0,42,Diabetes,Class GMM,3,pres,768,768,69.10546875,68.70099899719935,-0.4044697528006509,0.4623397864740743,0.6439081905123727,0.19921875,-0.02089669135391758,0.2476074524883549
0,42,Diabetes,Class GMM,4,skin,768,768,20.536458333333332,18.677069433418183,-1.8593888999151496,2.555617498652229,0.010701753318007039,0.20182291666666666,-0.11655998955468225,0.22725423954402243
0,42,Diabetes,Class GMM,5,insu,768,768,79.79947916666667,50.712762768241795,-29.086716398424876,5.781168255125806,9.199472786762723e-09,0.25,-0.2523924113332162,0.2547492186988767
0,42,Diabetes,Class GMM,6,mass,768,768,31.99257813890775,31.761603329796344,-0.23097480911140522,0.7067297890806656,0.47987026534651944,0.21614583333333334,-0.02929622046507853,0.38821522557841764
0,42,Diabetes,Class GMM,7,pedi,768,768,0.4718763029280429,0.48787088671087986,0.01599458378283697,-1.0175668966246731,0.30904824274929993,0.13151041666666666,0.0482741555395828,0.11655250231987663
0,42,Diabetes,Class GMM,8,age,768,768,33.240885416666664,32.54179249703884,-0.699092919627823,1.2810683790369632,0.20037177030536432,0.15625,-0.05944549960154878,0.1513947065625258
1,1051,HIV,Normal,1,spikeProduction_D1D2,91,91,3.140899490524124,3.1337178303645206,-0.007181660159603531,0.5119250015418868,0.6097983756727131,0.3956043956043956,-0.05559371629335084,0.6154498892912283
1,1051,HIV,Normal,2,spikeDecay_D1D2,91,91,0.024470117864209218,0.024467367003415966,-2.7508607932519302e-06,0.02671166977652106,0.9787432091335289,0.3076923076923077,-0.0028676859735513606,0.5767653778052545
1,1051,HIV,Normal,3,spikeProduction_D3,91,91,0.62353461260324,0.6231264177259508,-0.0004081948772891586,0.9282541820733541,0.35551777027664333,0.3626373626373626,-0.09990954632186762,0.5603500481588594
1,1051,HIV,Normal,4,spikeDecay_D3,91,91,0.008703867730858562,0.008675419162590426,-2.8448568268136035e-05,1.1026183276357708,0.27284863957128,0.32967032967032966,-0.11864843669723411,0.529642690934476
1,1051,HIV,Normal,5,RBDProduction_D1D2,91,91,2.404523417189881,2.406655817241459,0.0021324000515781094,-0.19215168065178548,0.8479846870991916,0.24175824175824176,0.021128514621305952,0.46693476317778715
1,1051,HIV,Normal,6,RBDDecay_D1D2,91,91,0.021558716197262753,0.021546444067588218,-1.227212967453567e-05,0.47082604389260924,0.6387688330321124,0.3076923076923077,-0.051005397648722,0.5672107408329713
1,1051,HIV,Normal,7,RBDProduction_D3,91,91,0.8169864972869119,0.8162917841921796,-0.0006947130947322355,0.27579723844558335,0.7832531825536935,0.27472527472527475,-0.029988884428937535,0.5122453091622821
1,1051,HIV,Normal,8,RBDDecay_D3,91,91,0.011376512891889274,0.011374668566162115,-1.844325727159632e-06,0.07574540982165427,0.9397696348444595,0.37362637362637363,-0.008214412431655303,0.5930885750972711
1,1051,HIV,Normal,9,V1_blood_IgGspike,91,91,6.896112140718397,5.35951716035277,-1.5365949803656278,1.907777640380368,0.059417404789788845,0.3076923076923077,-0.2031446625726804,0.4066896122276201
1,1051,HIV,Normal,10,V4_blood_IgGspike,91,91,203.0056377518308,118.1058260529906,-84.8998116988402,2.7507408264176565,0.0070542522543880866,0.1978021978021978,-0.29662616255532026,0.3537926002832693
1,1051,HIV,Normal,11,V4a_blood_IgGspike,91,91,125.34833855812366,74.80968630444873,-50.538652253674925,2.462655496664787,0.015575901216057078,0.17582417582417584,-0.26233295595079253,0.3103553157877291
1,1051,HIV,Normal,12,V6_blood_IgGspike,91,91,924.6595707568493,744.2384594927777,-180.42111126407167,3.1119958381210595,0.002251384117415778,0.37362637362637363,-0.3730167928922887,0.5349759512195356
1,1051,HIV,Normal,13,V8_blood_IgGspike,91,91,483.44704525287335,285.6174086686019,-197.82963658427144,4.045738909757496,9.580067803064049e-05,0.3626373626373626,-0.45064018881265155,0.5650507911438841
1,1051,HIV,Normal,14,V8a_blood_IgGspike,91,91,339.3911614889627,211.84471625024145,-127.54644523872128,3.417562098540913,0.0008993594800859856,0.2857142857142857,-0.3732583680630444,0.4914520970628376
1,1051,HIV,Normal,15,V8b_blood_IgGspike,91,91,1349.6065938760946,1311.8584681919642,-37.7481256841304,1.042642059647318,0.2988834564542624,0.46153846153846156,-0.12555506313605266,0.43180340014381496
1,1051,HIV,Normal,16,V9_blood_IgGspike,91,91,1015.3168724814614,858.3761257968106,-156.94074668465078,2.7282535404397996,0.007219930129115891,0.4175824175824176,-0.32132986524544044,0.5257502021130529
1,1051,HIV,Normal,17,V10_blood_IgGspike,91,91,962.7392485063154,750.1246368072846,-212.6146116990309,3.5395729194513668,0.0005794355472056438,0.4725274725274725,-0.3964797033833632,0.6868215540945637
1,1051,HIV,Normal,18,V11_blood_IgGspike,91,91,1314.8465629829154,1253.4126734471583,-61.43388953575709,1.667979683896617,0.09795044069438108,0.6153846153846154,-0.18873948005651328,0.614633044933295
1,1051,HIV,Normal,19,V1_blood_IgGRBD,91,91,5.13758461029975,4.305291825598413,-0.8322927847013366,1.012815777838008,0.31380468982432386,0.4065934065934066,-0.10675775736187737,0.22778219614212072
1,1051,HIV,Normal,20,V4_blood_IgGRBD,91,91,226.04022855549067,90.36680120950217,-135.6734273459885,2.312422546811775,0.022974292763605023,0.21978021978021978,-0.2440463519032472,0.26311925063629193
1,1051,HIV,Normal,21,V4a_blood_IgGRBD,91,91,159.47874348504203,61.516033507965425,-97.9627099770766,1.8956042108556233,0.06118437735251261,0.1978021978021978,-0.19929281157129833,0.21556786264322486
1,1051,HIV,Normal,22,V6_blood_IgGRBD,91,91,1757.633392538343,1226.4508643517127,-531.1825281866304,3.2115073927457676,0.0016644027859995024,0.27472527472527475,-0.3740097626180704,0.47263553642951434
1,1051,HIV,Normal,23,V8_blood_IgGRBD,91,91,562.1188489578583,262.745972098885,-299.3728768589733,3.439322853216898,0.0008500080184716396,0.2857142857142857,-0.371045917653326,0.40778845655642143
1,1051,HIV,Normal,24,V8a_blood_IgGRBD,91,91,494.1665499446156,240.20427645169772,-253.9622734929179,2.876171273185342,0.004965571238823231,0.21978021978021978,-0.3059847201669426,0.34391330152624966
1,1051,HIV,Normal,25,V8b_blood_IgGRBD,91,91,2589.5026994170726,2150.102256691063,-439.4004427260097,2.8857144494471814,0.00456438422047211,0.32967032967032966,-0.3377050724482677,0.49532615932397644
1,1051,HIV,Normal,26,V9_blood_IgGRBD,91,91,1610.33636033928,836.5368861942501,-773.7994741450299,4.408762071233991,2.6239497892822793e-05,0.2857142857142857,-0.47468343766596044,0.5586575780328648
1,1051,HIV,Normal,27,V10_blood_IgGRBD,91,91,1740.3842333646921,799.3220172924,-941.0622160722921,5.063349394616806,1.8662026653998828e-06,0.37362637362637363,-0.5463384985165796,0.6540686060595203
1,1051,HIV,Normal,28,V11_blood_IgGRBD,91,91,2435.6731343898145,1732.9634868915264,-702.7096474982882,4.091601554861914,7.942987789006068e-05,0.3956043956043956,-0.45950758611639403,0.6280706300517879
1,1051,HIV,Normal,29,V4_Saliva_IgGspike,91,91,44.520155346000585,39.11593537802224,-5.404219967978342,1.665338457152758,0.098645836520588,0.27472527472527475,-0.18498160151977283,0.45550773615662
1,1051,HIV,Normal,30,V4_Saliva_IgGRBD,91,91,34.03445494174957,24.462961961934855,-9.571492979814717,2.3683197085562706,0.019637307501176864,0.23076923076923078,-0.2608996518924229,0.4230122954959197
1,1051,HIV,Normal,31,V5_Saliva_IgGspike,91,91,145.75231281021138,115.07121058872768,-30.681102221483698,2.5696893094628748,0.011443892795975448,0.2857142857142857,-0.28872149659983115,0.4410770185792515
1,1051,HIV,Normal,32,V5_Saliva_IgGRBD,91,91,153.54405279473943,117.51697909177004,-36.02707370296939,2.3915764879919656,0.018509644136806242,0.26373626373626374,-0.26287076076585386,0.3998377176577818
1,1051,HIV,Normal,33,V8_Saliva_IgGspike,91,91,125.64155031200293,91.106506054218,-34.53504425778493,3.4242040380117342,0.0008534889611474554,0.27472527472527475,-0.3843459365353041,0.47852880974394746
1,1051,HIV,Normal,34,V8_Saliva_IgGRBD,91,91,122.48972522295438,86.13167125576145,-36.35805396719293,3.344604763996118,0.0011153621019217368,0.2967032967032967,-0.37384159112079113,0.4877350611329975
1,1051,HIV,Normal,35,V8b_Saliva_IgGspike,91,91,338.2158605004405,335.62147924402257,-2.5943812564179325,0.2015347324611062,0.8405570408334634,0.16483516483516483,-0.024691001247953932,0.28007136799904425
1,1051,HIV,Normal,36,V8b_Saliva_IgGRBD,91,91,398.57266855436364,389.8695611639337,-8.70310739042992,0.5245301285632283,0.6006551885507103,0.17582417582417584,-0.06586782436093713,0.2611494857869157
1,1051,HIV,Normal,37,V9_Saliva_IgGspike,91,91,223.05881720666702,187.1848923400208,-35.873924866646206,2.6202771650278787,0.009791832668294259,0.24175824175824176,-0.3093420514550583,0.4198724137484237
1,1051,HIV,Normal,38,V9_Saliva_IgGRBD,91,91,255.26088198462685,203.5574793134417,-51.70340267118516,2.6228632781298264,0.00978621058485561,0.25274725274725274,-0.3031074444719663,0.4651119183511686
1,1051,HIV,Normal,39,V4_Saliva_IgAspike,91,91,47.108007475570005,40.64248994680551,-6.465517528764494,1.9089792123441287,0.05888778216993751,0.18681318681318682,-0.21067720407359114,0.40053181543577276
1,1051,HIV,Normal,40,V4_Saliva_IgARBD,91,91,43.100691578545415,34.38079460898599,-8.719896969559429,2.854158892654294,0.005155156506775873,0.38461538461538464,-0.3158514782246795,0.5405100952651277
1,1051,HIV,Normal,41,V5_Saliva_IgAspike,91,91,84.73729122602023,70.38263920375279,-14.354652022267445,2.109057519778028,0.03699411802593066,0.34065934065934067,-0.24018543411574123,0.42572360347818755
1,1051,HIV,Normal,42,V5_Saliva_IgARBD,91,91,83.34017392108728,58.812846435295356,-24.52732748579193,3.5182280296764734,0.0006116026505725104,0.34065934065934067,-0.4009897871834072,0.4980334802557715
1,1051,HIV,Normal,43,V8_Saliva_IgAspike,91,91,51.38416520219583,43.51587119469276,-7.868294007503074,1.9588526322018323,0.05269822798173514,0.27472527472527475,-0.21569946532832823,0.3805333283163754
1,1051,HIV,Normal,44,V8_Saliva_IgARBD,91,91,57.968210541285,40.902943967462896,-17.065266573822107,2.996228257527277,0.0034409677640094755,0.24175824175824176,-0.3233876578279725,0.44966793570111935
1,1051,HIV,Normal,45,V8b_Saliva_IgAspike,91,91,46.935210124476924,40.25743743351528,-6.677772690961646,2.021231480013607,0.04541447433570622,0.2857142857142857,-0.23154109352815067,0.4208121356535884
1,1051,HIV,Normal,46,V8b_Saliva_IgARBD,91,91,52.45808972107185,44.40700346558959,-8.05108625548226,1.8438998068552988,0.06770003893382462,0.24175824175824176,-0.20830255248831117,0.4009885388664733
1,1051,HIV,Normal,47,V9_Saliva_IgAspike,91,91,27.16994598647068,21.542498436602916,-5.627447549867764,2.1563011940841537,0.033083029074348166,0.3076923076923077,-0.243637193916017,0.3767221520479949
1,1051,HIV,Normal,48,V9_Saliva_IgARBD,91,91,26.604469154889767,14.811459179762956,-11.793009975126811,2.5230491380807907,0.01329291223952076,0.2967032967032967,-0.2682305445099133,0.3507728323386215
1,1051,HIV,Normal,49,V8_IFNg,91,91,31.1695054599217,22.946160279787502,-8.2233451801342,2.283903794393757,0.02433287810574834,0.34065934065934067,-0.251230922278015,0.4731745941756409
1,1051,HIV,Normal,50,V9_IFNg,91,91,78.89835192083002,52.04708260756273,-26.851269313267295,2.4993413382947898,0.01396318365546568,0.3076923076923077,-0.2741238409157415,0.4137436463868924
1,1051,HIV,Normal,51,V8_IL2,91,91,130.1841593312693,95.83734885414879,-34.34681047712053,2.4402192876201902,0.016282961534163087,0.25274725274725274,-0.2694430211573448,0.43256604379988567
1,1051,HIV,Normal,52,V9_IL2,91,91,174.50123680030907,129.1057833996448,-45.39545340066428,2.4308157812541573,0.0165616522740466,0.24175824175824176,-0.27482578115574635,0.4397877875465496
1,1051,HIV,Normal,53,V9Dual,91,91,19.905494527502373,13.370010763734252,-6.535483763768122,2.325685076653942,0.02197145759426125,0.34065934065934067,-0.2533222865839661,0.4014530638456578
1,1051,HIV,Normal,54,V8Dual,91,91,8.972802202780167,6.711771294310853,-2.2610309084693148,1.8281147405534963,0.07040908860353834,0.25274725274725274,-0.1988033129196723,0.3597491503864446
1,1051,HIV,Normal,55,IFNG_production,91,91,0.09224910548489008,0.09246418529937228,0.00021507981448219693,-0.021745831758113142,0.9826864438424996,0.4065934065934066,0.0024754022657314232,0.4876485287440942
1,1051,HIV,Normal,56,Il2_production,91,91,0.2338140260551002,0.24376651243521616,0.009952486380115949,-0.6738315649938275,0.5016792475119423,0.3076923076923077,0.07712203044831861,0.4290606210463851
1,1051,HIV,Normal,57,RATIO_CD4CD8,91,91,1.2654785350128845,1.118328917157519,-0.1471496178553655,1.415327025819927,0.1601395165903373,0.34065934065934067,-0.15167355109650985,0.48445174699347343
1,1051,HIV,Normal,58,V8Neut,91,91,265.0976501297165,136.91413868914594,-128.18351144057056,3.5048621538173927,0.0006675377813787809,0.23076923076923078,-0.3849434148392552,0.41412705477826267
1,1051,HIV,Normal,59,V9Neut,91,91,935.7140911647251,415.5980586376819,-520.1160325270432,4.838906428203388,4.72260929043853e-06,0.3626373626373626,-0.5219354083968226,0.6000736902048175
1,1051,HIV,Normal,60,V7_ACE2,91,91,334.41255225716054,227.03086165543442,-107.38169060172612,2.7221217834955094,0.007560353382688926,0.27472527472527475,-0.2997031233164673,0.40186187416622027
1,1051,HIV,Normal,61,V8_ACE2,91,91,136.17588026444992,95.59954574081924,-40.57633452363068,2.547543092767618,0.012351263351067789,0.4835164835164835,-0.27534035590534384,0.44465176055660727
1,1051,HIV,Normal,62,V8b_ACE2,91,91,694.1192100441062,557.247799883832,-136.8714101602742,2.569340760554008,0.011417159974618464,0.27472527472527475,-0.291290016719455,0.495051148012566
1,1051,HIV,Normal,63,V9_ACE2,91,91,523.224073766352,312.0474098121727,-211.17666395417933,3.814959031363959,0.00023507291454344885,0.2857142857142857,-0.41173682443661225,0.5349947736489463
1,1051,HIV,Log-normal,1,spikeProduction_D1D2,91,91,3.140899490524124,3.1531606087317834,0.012261118207659294,-0.8724158495621436,0.38499545652749456,0.31868131868131866,0.09491146458912304,0.6086824139611455
1,1051,HIV,Log-normal,2,spikeDecay_D1D2,91,91,0.024470117864209218,0.02427724312868092,-0.00019287473552829712,1.8458150978309353,0.06773607040743944,0.34065934065934067,-0.201453966885547,0.5839370941128256
1,1051,HIV,Log-normal,3,spikeProduction_D3,91,91,0.62353461260324,0.6238858673598741,0.00035125475663411176,-0.7981321104437136,0.42668528368059855,0.3516483516483517,0.08593475505652244,0.5559161000710454
